TimeStep	MeanReturn	BestMeanReturn	Episodes	Exploration	LearningRate	Time
24560000	20.68	20.78	13458	0.011649999999999994	5.11e-05	4077.7914158225058
24570000	20.69	20.78	13464	0.011612499999999998	5.1075e-05	4079.3547444701194
24580000	20.65	20.78	13470	0.011574999999999988	5.105e-05	4080.9181225975353
24590000	20.61	20.78	13475	0.011537499999999992	5.1025e-05	4082.4773930946985
24600000	20.63	20.78	13482	0.011499999999999996	5.1000000000000006e-05	4084.0383052428565
24610000	20.62	20.78	13488	0.0114625	5.0975e-05	4085.6001433332763
24620000	20.62	20.78	13494	0.011425000000000005	5.0950000000000005e-05	4087.1659722566606
24630000	20.64	20.78	13500	0.011387499999999995	5.0925e-05	4088.728614580631
24640000	20.68	20.78	13506	0.011349999999999999	5.0900000000000004e-05	4090.2891793409985
24650000	20.66	20.78	13512	0.01131249999999999	5.0875e-05	4091.8536933819455
24660000	20.69	20.78	13518	0.011274999999999993	5.085e-05	4093.4136396249137
24670000	20.69	20.78	13524	0.011237499999999997	5.0825e-05	4094.9755843957264
24680000	20.7	20.78	13531	0.011199999999999988	5.08e-05	4096.540326754252
24690000	20.69	20.78	13537	0.011162499999999992	5.0775e-05	4098.101224418481
24700000	20.68	20.78	13543	0.011124999999999996	5.075e-05	4099.662205417951
24710000	20.63	20.78	13548	0.0110875	5.0725e-05	4101.223584838708
24720000	20.63	20.78	13554	0.011050000000000004	5.0700000000000006e-05	4102.7839238286015
24730000	20.61	20.78	13561	0.011012499999999995	5.0675e-05	4104.3473616838455
24740000	20.63	20.78	13567	0.010974999999999999	5.0650000000000005e-05	4105.909080489477
24750000	20.66	20.78	13573	0.010937499999999989	5.0625e-05	4107.470151627063
24760000	20.69	20.78	13579	0.010899999999999993	5.0600000000000003e-05	4109.031866649787
24770000	20.69	20.78	13585	0.010862499999999997	5.0575e-05	4110.5950498461725
24780000	20.7	20.78	13591	0.010824999999999987	5.055e-05	4112.1596400340395
24790000	20.77	20.78	13597	0.010787499999999992	5.0525e-05	4113.719615058104
24800000	20.75	20.78	13604	0.010749999999999996	5.05e-05	4115.282852784792
24810000	20.75	20.78	13610	0.0107125	5.0475e-05	4116.842552773158
24820000	20.73	20.78	13616	0.01067499999999999	5.045e-05	4118.40450048844
24830000	20.76	20.78	13622	0.010637499999999994	5.0425e-05	4119.967406328519
24840000	20.75	20.78	13628	0.010599999999999998	5.0400000000000005e-05	4121.530156203111
24850000	20.75	20.78	13634	0.010562499999999989	5.0375e-05	4123.089786907037
24860000	20.72	20.78	13640	0.010524999999999993	5.0350000000000004e-05	4124.651016199588
24870000	20.75	20.78	13646	0.010487499999999997	5.0325e-05	4126.215447441737
24880000	20.77	20.78	13652	0.010450000000000001	5.03e-05	4127.776621945699
24890000	20.79	20.79	13658	0.010412500000000005	5.0275e-05	4129.337433413664
24900000	20.78	20.79	13664	0.010374999999999995	5.025e-05	4130.897745021184
24910000	20.8	20.8	13670	0.0103375	5.0225e-05	4132.460996754964
24920000	20.82	20.82	13677	0.01029999999999999	5.02e-05	4134.024179212252
24930000	20.8	20.82	13683	0.010262499999999994	5.0175e-05	4135.586470385392
24940000	20.81	20.82	13689	0.010224999999999984	5.015e-05	4137.147953283787
24950000	20.81	20.82	13695	0.010187499999999988	5.0125e-05	4138.709839518865
24960000	20.8	20.82	13701	0.010149999999999992	5.0100000000000005e-05	4140.271278440952
24970000	20.8	20.82	13707	0.010112499999999996	5.0075e-05	4141.833504796028
24980000	20.8	20.82	13713	0.010075	5.0050000000000004e-05	4143.397887758414
24990000	20.79	20.82	13719	0.010037499999999991	5.0025e-05	4144.957408050696
25000000	20.77	20.82	13725	0.01	5e-05	4146.5184588034945
25010000	20.78	20.82	13731	0.01	5e-05	4148.079220823447
25020000	20.78	20.82	13738	0.01	5e-05	4149.637901012103
25030000	20.77	20.82	13744	0.01	5e-05	4151.197088674704
25040000	20.77	20.82	13750	0.01	5e-05	4152.759188163281
25050000	20.74	20.82	13756	0.01	5e-05	4154.320610876878
25060000	20.73	20.82	13762	0.01	5e-05	4155.879307766755
25070000	20.71	20.82	13768	0.01	5e-05	4157.439158372084
25080000	20.71	20.82	13774	0.01	5e-05	4158.998254136244
25090000	20.72	20.82	13781	0.01	5e-05	4160.557821750641
25100000	20.7	20.82	13787	0.01	5e-05	4162.11807025671
25110000	20.67	20.82	13793	0.01	5e-05	4163.6779323299725
25120000	20.69	20.82	13799	0.01	5e-05	4165.235917905967
