TimeStep	MeanReturn	BestMeanReturn	Episodes	Exploration	LearningRate	Time
2380000	14897.0	15675.0	1431	0.094825	0.0001	193.7367652495702
2390000	14736.0	15675.0	1435	0.09478750000000001	0.0001	194.62307857672374
2400000	14531.0	15675.0	1440	0.09475	0.0001	195.50827542146047
2410000	14590.0	15675.0	1443	0.0947125	0.0001	196.39370422760646
2420000	14486.0	15675.0	1447	0.09467500000000001	0.0001	197.27785424788792
2430000	14312.0	15675.0	1451	0.0946375	0.0001	198.16296720107397
2440000	14358.0	15675.0	1454	0.0946	0.0001	199.0485513806343
2450000	14461.0	15675.0	1458	0.09456250000000001	0.0001	199.9341034412384
2460000	14517.0	15675.0	1461	0.094525	0.0001	200.81957044998805
2470000	14595.0	15675.0	1466	0.0944875	0.0001	201.70573553244273
2480000	14441.0	15675.0	1470	0.09445	0.0001	202.59335757891338
2490000	14579.0	15675.0	1473	0.09441250000000001	0.0001	203.48002503315607
2500000	14723.0	15675.0	1477	0.094375	0.0001	204.36618072589238
2510000	14657.0	15675.0	1481	0.0943375	0.0001	205.2538751800855
2520000	14525.0	15675.0	1486	0.09430000000000001	0.0001	206.13940659364064
2530000	14418.0	15675.0	1490	0.0942625	0.0001	207.02497636874517
2540000	14135.0	15675.0	1495	0.094225	0.0001	207.91007604996364
2550000	14074.0	15675.0	1499	0.09418750000000001	0.0001	208.79610135952632
2560000	14019.0	15675.0	1503	0.09415000000000001	0.0001	209.68201481898626
2570000	13847.0	15675.0	1508	0.0941125	0.0001	210.56712208191553
2580000	13796.0	15675.0	1512	0.094075	0.0001	211.45346632003785
2590000	13802.0	15675.0	1516	0.09403750000000001	0.0001	212.33929285605748
2600000	13990.0	15675.0	1520	0.094	0.0001	213.22525522311528
2610000	13952.0	15675.0	1524	0.0939625	0.0001	214.11073085069657
2620000	13841.0	15675.0	1528	0.09392500000000001	0.0001	214.9974638581276
2630000	13946.0	15675.0	1533	0.0938875	0.0001	215.88402850627898
2640000	14101.0	15675.0	1536	0.09385	0.0001	216.769708720843
2650000	14184.0	15675.0	1540	0.09381250000000001	0.0001	217.65634493430454
2660000	13987.0	15675.0	1544	0.09377500000000001	0.0001	218.54361855983734
2670000	14022.0	15675.0	1548	0.0937375	0.0001	219.4274091442426
2680000	13982.0	15675.0	1552	0.0937	0.0001	220.31323662598928
2690000	13694.0	15675.0	1556	0.09366250000000001	0.0001	221.1999051650365
2700000	13614.0	15675.0	1560	0.093625	0.0001	222.0871066570282
2710000	13666.0	15675.0	1563	0.0935875	0.0001	222.97359866301218
2720000	13733.0	15675.0	1567	0.09355000000000001	0.0001	223.86251512765884
2730000	13854.0	15675.0	1571	0.0935125	0.0001	224.75192960103354
2740000	13640.0	15675.0	1575	0.093475	0.0001	225.6394653916359
2750000	13779.0	15675.0	1578	0.0934375	0.0001	226.52549198071162
2760000	14047.0	15675.0	1582	0.09340000000000001	0.0001	227.40959605375926
2770000	14050.0	15675.0	1586	0.0933625	0.0001	228.29604651927949
2780000	14272.0	15675.0	1589	0.093325	0.0001	229.1830483396848
2790000	14295.0	15675.0	1593	0.09328750000000001	0.0001	230.07179116010667
2800000	14341.0	15675.0	1597	0.09325	0.0001	230.95847608645758
2810000	14508.0	15675.0	1601	0.0932125	0.0001	231.8463213165601
2820000	14550.0	15675.0	1605	0.09317500000000001	0.0001	232.7338016788165
2830000	14496.0	15675.0	1610	0.09313750000000001	0.0001	233.62127064466478
2840000	14408.0	15675.0	1614	0.0931	0.0001	234.508027613163
2850000	14394.0	15675.0	1618	0.0930625	0.0001	235.3938885529836
2860000	14277.0	15675.0	1622	0.09302500000000001	0.0001	236.27944713433584
2870000	14356.0	15675.0	1626	0.0929875	0.0001	237.16548093159994
2880000	14343.0	15675.0	1630	0.09295	0.0001	238.05459074576694
2890000	14360.0	15675.0	1634	0.09291250000000001	0.0001	238.94156372149786
2900000	14330.0	15675.0	1637	0.092875	0.0001	239.82732024590175
2910000	14298.0	15675.0	1641	0.0928375	0.0001	240.71581893761953
2920000	14423.0	15675.0	1645	0.09280000000000001	0.0001	241.6002611120542
2930000	14549.0	15675.0	1648	0.0927625	0.0001	242.48763227065405
2940000	14581.0	15675.0	1652	0.092725	0.0001	243.37528145710627
2950000	14676.0	15675.0	1656	0.0926875	0.0001	244.2635671019554
2960000	14571.0	15675.0	1660	0.09265000000000001	0.0001	245.1520080367724
2970000	14458.0	15675.0	1664	0.0926125	0.0001	246.04067647457123
2980000	14423.0	15675.0	1668	0.092575	0.0001	246.92653677860895
2990000	14346.0	15675.0	1672	0.09253750000000001	0.0001	247.81262794335683
3000000	14224.0	15675.0	1676	0.0925	0.0001	248.697675661246
3010000	14035.0	15675.0	1679	0.0924625	0.0001	249.58543796936672
3020000	14053.0	15675.0	1683	0.09242500000000001	0.0001	250.4744529883067
3030000	14136.0	15675.0	1687	0.09238750000000001	0.0001	251.3625793814659
3040000	14088.0	15675.0	1691	0.09235	0.0001	252.24832638104758
